order_id,date,time,customer_id,table_id,server_id
10336,2015-06-23,12:35:03,598,3,4
10337,2015-06-23,12:35:12,52,8,4
10338,2015-06-23,12:36:36,590,15,2
10339,2015-06-23,12:45:52,6,8,4
10340,2015-06-23,12:50:13,120,7,1
10341,2015-06-23,12:52:22,182,7,4
10342,2015-06-23,12:54:47,834,12,2
10343,2015-06-23,12:58:56,1,6,1
10344,2015-06-23,13:04:57,700,11,2
10345,2015-06-23,13:19:27,11,15,2
10346,2015-06-23,13:46:11,298,12,3
10347,2015-06-23,13:49:02,33,14,4
10348,2015-06-23,13:51:02,38,12,4
10349,2015-06-23,13:57:39,8,13,1
10350,2015-06-23,14:06:25,277,1,1
10351,2015-06-23,14:16:14,4,6,4
10352,2015-06-23,14:23:23,22,5,1
10353,2015-06-23,14:31:07,37,13,2
10354,2015-06-23,14:42:01,146,4,3
10355,2015-06-23,14:51:28,19,15,3
10356,2015-06-23,15:12:52,91,11,1
10357,2015-06-23,15:19:34,21,2,1
10358,2015-06-23,15:37:01,78,11,4
10359,2015-06-23,16:22:36,87,6,8
10360,2015-06-23,16:32:20,114,5,5
10361,2015-06-23,16:55:19,267,15,6
10362,2015-06-23,17:04:28,32,12,5
10363,2015-06-23,17:17:43,2,12,8
10364,2015-06-23,17:41:44,91,5,8
10365,2015-06-23,17:43:29,1,10,5
10366,2015-06-23,18:03:31,3,6,7
10367,2015-06-23,18:24:33,211,10,8
10368,2015-06-23,18:25:11,15,6,7
10369,2015-06-23,18:28:48,23,10,7
10370,2015-06-23,18:30:47,910,12,6
10371,2015-06-23,18:46:08,3,5,5
10372,2015-06-23,18:46:44,1,1,8
10373,2015-06-23,18:58:33,1,2,8
10374,2015-06-23,19:07:01,3,14,8
10375,2015-06-23,19:10:46,129,15,5
10376,2015-06-23,19:18:41,187,11,7
10377,2015-06-23,19:54:54,39,2,6
10378,2015-06-23,20:16:35,4,9,6
10379,2015-06-23,20:21:08,28,7,6
10380,2015-06-23,20:30:03,1,4,5
10381,2015-06-23,20:37:21,92,6,7
10382,2015-06-23,20:40:20,56,12,7
10383,2015-06-23,21:20:29,1,15,8
10384,2015-06-23,21:28:56,254,14,8
10385,2015-06-23,21:48:26,170,4,7
10386,2015-06-23,21:50:10,6,8,8
10387,2015-06-23,22:16:45,65,8,6
10388,2015-06-24,11:29:31,51,5,3
10389,2015-06-24,11:38:12,2,7,4
10390,2015-06-24,11:40:02,2,6,4
10391,2015-06-24,12:11:02,93,2,1
10392,2015-06-24,12:13:42,608,7,1
10393,2015-06-24,12:25:09,42,6,4
10394,2015-06-24,12:31:48,39,5,1
10395,2015-06-24,12:34:29,71,10,1
10396,2015-06-24,12:47:06,15,11,3
10397,2015-06-24,12:53:35,1,1,4
10398,2015-06-24,12:55:54,11,6,3
10399,2015-06-24,13:04:49,474,1,1
10400,2015-06-24,13:05:48,232,13,2
10401,2015-06-24,13:13:12,581,14,2
10402,2015-06-24,13:17:41,2,7,2
10403,2015-06-24,13:22:43,25,15,3
10404,2015-06-24,13:26:41,45,10,3
10405,2015-06-24,13:34:40,3,14,2
10406,2015-06-24,13:50:07,3,15,3
10407,2015-06-24,14:05:45,196,9,2
10408,2015-06-24,14:08:42,86,7,2
10409,2015-06-24,14:17:31,71,12,1
10410,2015-06-24,14:18:18,4,3,1
10411,2015-06-24,14:19:35,25,5,4
10412,2015-06-24,14:36:31,1,9,3
10413,2015-06-24,15:24:47,1,4,4
10414,2015-06-24,16:19:12,27,8,7
10415,2015-06-24,16:49:46,6,13,7
10416,2015-06-24,17:04:37,774,12,5
10417,2015-06-24,17:06:37,19,14,7
10418,2015-06-24,17:13:08,1,13,7
10419,2015-06-24,17:19:20,1,5,5
10420,2015-06-24,17:22:04,128,11,8
10421,2015-06-24,17:23:21,2,6,8
10422,2015-06-24,17:23:54,2,15,6
10423,2015-06-24,17:25:55,13,3,5
10424,2015-06-24,17:30:18,4,5,5
10425,2015-06-24,17:36:07,57,15,5
10426,2015-06-24,17:51:00,21,4,5
10427,2015-06-24,17:55:38,1,10,6
10428,2015-06-24,18:11:37,200,5,7
10429,2015-06-24,18:23:53,14,5,7
10430,2015-06-24,18:27:41,54,11,7
10431,2015-06-24,18:32:39,1,12,7
10432,2015-06-24,18:45:24,61,4,5
10433,2015-06-24,18:55:09,5,15,8
10434,2015-06-24,19:05:39,23,2,5
10435,2015-06-24,19:31:13,5,2,6
10436,2015-06-24,19:35:59,973,15,7
10437,2015-06-24,19:43:49,3,1,5
10438,2015-06-24,19:44:39,521,5,6
10439,2015-06-24,19:54:14,541,2,8
10440,2015-06-24,20:07:37,13,4,5
10441,2015-06-24,20:16:15,5,2,7
10442,2015-06-24,20:41:39,10,6,7
10443,2015-06-24,20:42:03,924,5,5
10444,2015-06-24,20:47:42,58,3,5
10445,2015-06-24,21:28:24,33,11,5
10446,2015-06-24,21:35:35,1,1,5
10447,2015-06-24,21:37:42,320,8,7
10448,2015-06-24,21:40:21,1,5,6
10449,2015-06-24,22:03:03,1,10,7
10450,2015-06-25,11:15:19,4,6,2
10451,2015-06-25,11:16:28,20,8,4
10452,2015-06-25,11:21:53,457,13,2
10453,2015-06-25,11:33:30,208,3,3
10454,2015-06-25,11:36:02,2,7,3
10455,2015-06-25,11:50:21,9,9,1
10456,2015-06-25,12:10:03,193,12,4
10457,2015-06-25,12:22:42,29,9,1
10458,2015-06-25,12:32:26,2,12,4
10459,2015-06-25,12:40:26,11,12,3
10460,2015-06-25,12:44:51,61,12,2
10461,2015-06-25,12:49:19,819,10,2
10462,2015-06-25,13:18:06,80,14,3
10463,2015-06-25,13:25:48,1,1,2
10464,2015-06-25,13:32:03,110,8,3
10465,2015-06-25,13:43:47,4,13,2
10466,2015-06-25,13:44:36,357,2,2
10467,2015-06-25,13:49:25,10,13,2
10468,2015-06-25,14:01:53,2,1,4
10469,2015-06-25,14:06:51,19,12,4
10470,2015-06-25,14:34:16,4,3,1
10471,2015-06-25,14:44:09,3,11,1
10472,2015-06-25,15:03:45,41,13,4
10473,2015-06-25,15:06:07,175,13,2
10474,2015-06-25,15:11:35,291,9,1
10475,2015-06-25,15:16:24,11,14,1
10476,2015-06-25,15:21:37,1,3,4
10477,2015-06-25,15:26:30,21,4,2
10478,2015-06-25,15:27:09,14,2,3
10479,2015-06-25,15:33:58,2,11,2
10480,2015-06-25,16:15:21,460,14,6
10481,2015-06-25,16:30:49,824,14,6
10482,2015-06-25,16:40:54,1,8,7
10483,2015-06-25,17:05:12,217,2,7
10484,2015-06-25,17:19:05,71,3,5
10485,2015-06-25,17:28:09,4,10,5
10486,2015-06-25,17:40:51,65,14,6
10487,2015-06-25,17:44:52,1,15,7
10488,2015-06-25,17:50:44,1,11,8
10489,2015-06-25,17:52:06,953,14,8
10490,2015-06-25,18:17:55,66,8,6
10491,2015-06-25,18:27:02,4,3,8
10492,2015-06-25,18:34:07,16,7,5
10493,2015-06-25,18:38:07,689,2,5
10494,2015-06-25,18:56:51,15,11,7
10495,2015-06-25,19:01:45,475,5,5
10496,2015-06-25,19:07:19,375,6,5
10497,2015-06-25,19:19:17,7,1,8
10498,2015-06-25,19:22:18,103,15,8
10499,2015-06-25,19:22:30,79,7,7
10500,2015-06-25,19:29:28,180,12,5
10501,2015-06-25,19:33:42,9,8,5
10502,2015-06-25,20:30:54,1,10,5
10503,2015-06-25,20:36:17,2,8,6
10504,2015-06-25,20:38:16,57,11,8
10505,2015-06-25,20:52:53,186,3,7
10506,2015-06-25,21:10:40,161,15,8
10507,2015-06-25,21:15:37,44,7,8
10508,2015-06-25,21:59:33,1,1,7
10509,2015-06-25,22:00:53,1,15,5
10510,2015-06-26,11:25:23,196,1,3
10511,2015-06-26,11:38:32,34,8,4
10512,2015-06-26,11:39:16,197,12,4
10513,2015-06-26,11:47:49,2,6,2
10514,2015-06-26,12:12:43,12,4,1
10515,2015-06-26,12:19:41,546,4,1
10516,2015-06-26,12:32:09,2,11,2
10517,2015-06-26,12:38:07,1,9,2
10518,2015-06-26,12:46:24,75,8,3
10519,2015-06-26,12:57:16,48,8,2
10520,2015-06-26,12:59:55,699,5,2
10521,2015-06-26,13:09:06,497,15,3
10522,2015-06-26,13:26:10,153,4,2
10523,2015-06-26,13:36:00,1,13,1
10524,2015-06-26,13:45:20,20,12,2
10525,2015-06-26,13:45:25,460,1,3
10526,2015-06-26,13:54:23,14,3,1
10527,2015-06-26,13:57:13,754,9,1
10528,2015-06-26,14:04:20,74,3,3
10529,2015-06-26,14:10:42,1,13,1
10530,2015-06-26,14:18:22,25,7,4
10531,2015-06-26,14:36:22,102,13,2
10532,2015-06-26,15:02:34,1,2,4
10533,2015-06-26,15:02:56,7,1,1
10534,2015-06-26,15:12:19,120,10,2
10535,2015-06-26,15:13:24,2,13,2
10536,2015-06-26,15:21:03,8,15,2
10537,2015-06-26,16:08:18,98,12,7
10538,2015-06-26,16:22:34,186,12,7
10539,2015-06-26,16:33:48,27,1,5
10540,2015-06-26,16:37:42,724,10,8
10541,2015-06-26,16:41:36,572,11,7
10542,2015-06-26,16:47:10,19,6,7
10543,2015-06-26,16:48:50,2,15,7
10544,2015-06-26,16:56:42,183,15,7
10545,2015-06-26,17:10:20,3,13,6
10546,2015-06-26,17:17:54,308,14,7
10547,2015-06-26,17:49:19,46,9,6
10548,2015-06-26,18:10:03,11,13,8
10549,2015-06-26,18:13:59,36,2,5
10550,2015-06-26,18:20:40,30,4,5
10551,2015-06-26,18:35:19,570,10,7
10552,2015-06-26,18:39:03,3,2,7
10553,2015-06-26,18:52:29,584,13,7
10554,2015-06-26,18:56:12,1,3,7
10555,2015-06-26,19:12:39,178,6,5
10556,2015-06-26,19:22:38,548,4,8
10557,2015-06-26,19:57:01,11,9,8
10558,2015-06-26,20:20:39,1,2,5
10559,2015-06-26,20:21:48,232,13,5
10560,2015-06-26,20:30:17,309,14,7
10561,2015-06-26,20:30:29,7,12,6
10562,2015-06-26,20:39:20,27,3,5
10563,2015-06-26,20:51:11,240,5,5
10564,2015-06-26,20:59:07,2,4,7
10565,2015-06-26,21:23:06,62,10,6
10566,2015-06-26,21:35:07,14,14,8
10567,2015-06-26,21:35:32,2,14,6
10568,2015-06-26,21:37:53,283,15,7
10569,2015-06-26,22:12:00,6,11,6
10570,2015-06-26,22:46:29,612,4,7
10571,2015-06-26,22:54:42,40,6,7
10572,2015-06-26,23:00:35,26,5,6
10573,2015-06-26,23:04:52,13,1,8
10574,2015-06-27,11:49:55,11,13,2
10575,2015-06-27,11:52:49,256,9,3
10576,2015-06-27,11:53:13,89,15,4
10577,2015-06-27,11:57:33,184,13,3
10578,2015-06-27,12:13:02,13,10,4
10579,2015-06-27,12:16:18,4,1,1
10580,2015-06-27,12:23:19,1,7,2
10581,2015-06-27,12:52:02,188,8,4
10582,2015-06-27,13:23:03,13,11,3
10583,2015-06-27,13:40:53,25,9,2
10584,2015-06-27,13:42:10,19,12,2
10585,2015-06-27,13:53:39,14,1,3
10586,2015-06-27,13:58:55,94,2,1
10587,2015-06-27,14:07:17,53,15,1
10588,2015-06-27,14:40:16,812,7,4
10589,2015-06-27,14:42:52,2,13,4
10590,2015-06-27,14:50:49,41,13,4
10591,2015-06-27,15:05:04,1,2,2
10592,2015-06-27,15:12:35,238,11,2
10593,2015-06-27,15:18:19,57,3,2
10594,2015-06-27,15:23:52,14,3,4
10595,2015-06-27,15:29:11,228,4,1
10596,2015-06-27,15:47:14,17,12,1
10597,2015-06-27,15:56:23,3,2,2
10598,2015-06-27,16:21:01,19,11,7
10599,2015-06-27,16:21:39,1,6,6
10600,2015-06-27,16:40:08,466,4,8
10601,2015-06-27,17:15:49,134,4,5
10602,2015-06-27,17:16:23,166,6,6
10603,2015-06-27,17:17:45,391,6,7
10604,2015-06-27,17:44:17,210,5,5
10605,2015-06-27,17:47:12,14,8,6
10606,2015-06-27,17:48:36,1,15,7
10607,2015-06-27,17:51:27,9,7,7
10608,2015-06-27,17:57:53,611,3,6
10609,2015-06-27,18:11:10,683,10,5
10610,2015-06-27,18:14:44,176,13,6
10611,2015-06-27,18:16:25,3,9,5
10612,2015-06-27,18:17:50,2,8,8
10613,2015-06-27,18:17:52,407,11,7
10614,2015-06-27,18:18:41,2,14,6
10615,2015-06-27,18:25:30,44,2,6
10616,2015-06-27,18:29:27,10,15,5
10617,2015-06-27,18:32:47,5,14,6
10618,2015-06-27,18:36:44,89,15,5
10619,2015-06-27,18:40:05,739,8,7
10620,2015-06-27,18:42:58,189,13,5
10621,2015-06-27,18:43:09,21,2,5
10622,2015-06-27,18:44:06,15,7,5
10623,2015-06-27,18:45:42,501,14,5
10624,2015-06-27,18:46:57,43,5,6
10625,2015-06-27,19:02:38,23,12,5
10626,2015-06-27,19:24:00,93,5,5
10627,2015-06-27,19:38:35,3,9,5
10628,2015-06-27,19:39:20,1,10,7
10629,2015-06-27,19:41:47,338,14,5
10630,2015-06-27,19:43:43,53,6,6
10631,2015-06-27,19:47:11,2,12,6
10632,2015-06-27,19:51:14,5,7,7
10633,2015-06-27,19:52:43,928,6,5
10634,2015-06-27,19:58:34,65,2,8
10635,2015-06-27,20:31:06,66,2,5
10636,2015-06-27,20:35:45,1,12,8
10637,2015-06-27,20:42:30,793,2,6
10638,2015-06-27,20:55:16,448,2,6
10639,2015-06-27,20:59:49,34,3,5
10640,2015-06-27,21:04:09,6,6,6
10641,2015-06-27,21:41:42,104,3,8
10642,2015-06-27,21:58:36,287,9,7
10643,2015-06-27,22:19:55,202,13,7
10644,2015-06-27,22:34:12,843,8,6
10645,2015-06-28,12:26:53,66,10,1
10646,2015-06-28,12:55:35,6,14,2
10647,2015-06-28,13:00:22,23,14,2
10648,2015-06-28,13:40:14,253,10,3
10649,2015-06-28,13:45:15,4,2,4
10650,2015-06-28,14:12:38,3,12,3
10651,2015-06-28,14:15:38,128,12,3
10652,2015-06-28,14:16:53,16,5,4
10653,2015-06-28,14:21:21,253,3,4
10654,2015-06-28,14:27:43,2,2,3
10655,2015-06-28,14:40:01,7,5,1
10656,2015-06-28,14:48:45,4,12,2
10657,2015-06-28,14:53:43,104,15,4
10658,2015-06-28,15:02:09,165,3,3
10659,2015-06-28,15:10:57,17,7,4
10660,2015-06-28,15:13:33,20,13,1
10661,2015-06-28,15:59:15,1,2,1
10662,2015-06-28,16:03:44,107,15,6
10663,2015-06-28,16:10:43,945,1,7
10664,2015-06-28,16:21:56,190,5,6
10665,2015-06-28,16:22:24,3,1,6
10666,2015-06-28,17:00:30,60,12,7
10667,2015-06-28,17:01:13,5,7,6
10668,2015-06-28,17:22:06,1,7,5
10669,2015-06-28,17:27:33,2,9,7
10670,2015-06-28,17:31:28,1,5,7
10671,2015-06-28,17:40:54,2,12,8
10672,2015-06-28,17:47:50,217,7,5
10673,2015-06-28,17:55:42,5,12,6
10674,2015-06-28,18:19:31,162,10,8
10675,2015-06-28,18:23:02,682,11,6
10676,2015-06-28,18:53:49,41,15,7
10677,2015-06-28,19:00:30,21,8,6
10678,2015-06-28,19:02:28,154,5,5
10679,2015-06-28,19:09:57,1,11,7
10680,2015-06-28,19:21:45,14,11,8
10681,2015-06-28,19:31:50,23,8,8
10682,2015-06-28,19:37:16,282,6,7
10683,2015-06-28,20:03:44,249,14,6
10684,2015-06-28,20:30:35,321,4,7
10685,2015-06-28,20:39:59,104,2,5
10686,2015-06-28,20:49:46,30,10,6
10687,2015-06-28,21:08:33,276,2,5
10688,2015-06-28,21:32:34,387,12,7
10689,2015-06-28,22:12:02,20,13,7
10690,2015-06-29,11:26:53,899,11,2
10691,2015-06-29,11:31:15,392,4,4
10692,2015-06-29,11:33:36,26,15,1
10693,2015-06-29,11:38:55,1,2,3
10694,2015-06-29,11:50:57,3,2,1
10695,2015-06-29,11:55:55,188,5,3
10696,2015-06-29,11:59:46,1,9,3
10697,2015-06-29,12:01:25,19,11,4
10698,2015-06-29,12:04:11,52,5,3
10699,2015-06-29,12:07:57,402,14,1
10700,2015-06-29,12:25:14,319,13,2
10701,2015-06-29,12:41:11,171,4,3
10702,2015-06-29,12:43:39,12,1,2
10703,2015-06-29,12:53:42,2,11,4
10704,2015-06-29,13:01:00,84,3,3
10705,2015-06-29,13:20:54,2,5,3
10706,2015-06-29,13:22:17,38,12,3
10707,2015-06-29,14:23:11,866,3,2
10708,2015-06-29,14:58:22,35,6,3
10709,2015-06-29,14:59:42,70,14,3
10710,2015-06-29,15:09:49,90,11,4
10711,2015-06-29,15:28:20,281,10,2
10712,2015-06-29,15:36:51,15,15,3
10713,2015-06-29,15:40:17,23,12,4
10714,2015-06-29,16:09:30,2,7,8
10715,2015-06-29,16:22:54,56,10,7
10716,2015-06-29,16:33:26,5,8,6
10717,2015-06-29,17:05:57,25,6,5
10718,2015-06-29,17:31:13,174,15,8
10719,2015-06-29,17:31:59,1,9,7
10720,2015-06-29,17:34:01,38,12,6
10721,2015-06-29,17:40:39,2,7,6
10722,2015-06-29,17:44:23,5,3,6
10723,2015-06-29,17:51:34,1,2,6
10724,2015-06-29,17:52:50,2,13,8
10725,2015-06-29,18:06:14,905,8,5
10726,2015-06-29,18:17:44,989,8,6
10727,2015-06-29,18:18:46,123,2,7
10728,2015-06-29,18:23:10,55,12,5
10729,2015-06-29,18:24:37,188,4,7
10730,2015-06-29,18:38:27,461,9,7
10731,2015-06-29,18:44:12,27,6,7
10732,2015-06-29,18:46:16,1,4,7
10733,2015-06-29,18:52:48,114,3,6
10734,2015-06-29,19:04:40,892,13,7
10735,2015-06-29,19:31:16,4,2,8
10736,2015-06-29,20:26:15,18,1,6
10737,2015-06-29,20:33:01,8,5,6
10738,2015-06-29,20:51:35,10,14,7
10739,2015-06-29,20:54:14,124,11,5
10740,2015-06-29,21:05:59,10,13,6
10741,2015-06-29,21:53:30,644,4,5
10742,2015-06-29,22:19:55,207,15,6
10743,2015-06-30,11:36:48,1,2,2
10744,2015-06-30,11:45:13,257,1,1
10745,2015-06-30,11:54:20,183,8,4
10746,2015-06-30,11:55:48,27,7,2
10747,2015-06-30,11:56:22,23,5,2
10748,2015-06-30,12:11:14,292,3,3
10749,2015-06-30,12:22:31,13,5,3
10750,2015-06-30,12:30:01,2,6,2
10751,2015-06-30,12:34:08,6,10,2
10752,2015-06-30,12:46:49,4,6,1
10753,2015-06-30,12:48:58,92,4,1
10754,2015-06-30,12:50:27,2,9,2
10755,2015-06-30,13:02:00,70,9,2
10756,2015-06-30,13:15:45,18,7,1
10757,2015-06-30,13:17:37,301,2,4
10758,2015-06-30,13:20:54,21,15,4
10759,2015-06-30,13:29:36,592,8,2
10760,2015-06-30,13:31:27,475,5,4
10761,2015-06-30,13:45:01,2,11,2
10762,2015-06-30,13:48:51,95,7,3
10763,2015-06-30,14:17:06,3,3,4
10764,2015-06-30,14:24:19,267,11,3
10765,2015-06-30,14:27:39,65,2,2
10766,2015-06-30,14:29:50,5,5,3
10767,2015-06-30,14:45:12,4,10,1
10768,2015-06-30,14:50:19,14,11,2
10769,2015-06-30,15:22:46,225,15,4
10770,2015-06-30,15:29:41,218,11,3
10771,2015-06-30,15:55:23,1,4,2
10772,2015-06-30,16:20:50,5,11,8
10773,2015-06-30,16:21:24,13,12,5
10774,2015-06-30,16:21:36,45,11,5
10775,2015-06-30,16:32:26,2,12,6
10776,2015-06-30,16:40:51,7,13,8
10777,2015-06-30,16:51:42,425,9,5
10778,2015-06-30,17:34:47,20,15,7
10779,2015-06-30,17:37:14,147,10,5
10780,2015-06-30,17:39:14,21,1,8
10781,2015-06-30,17:47:41,18,3,5
10782,2015-06-30,18:09:41,59,8,7
10783,2015-06-30,18:10:16,4,7,7
10784,2015-06-30,18:20:59,4,13,6
10785,2015-06-30,18:22:21,924,11,8
10786,2015-06-30,18:41:10,375,1,7
10787,2015-06-30,18:42:01,141,7,6
10788,2015-06-30,19:14:29,2,9,7
10789,2015-06-30,20:17:03,1,15,6
10790,2015-06-30,20:19:37,2,10,7
10791,2015-06-30,20:46:33,628,3,7
10792,2015-06-30,20:48:13,253,3,6
10793,2015-06-30,21:31:03,28,5,7
10794,2015-06-30,21:36:26,792,7,8
10795,2015-06-30,22:17:28,2,2,7
10796,2015-07-01,11:16:34,37,12,2
10797,2015-07-01,11:19:18,2,2,4
10798,2015-07-01,11:22:40,6,2,3
10799,2015-07-01,11:36:52,639,2,2
10800,2015-07-01,11:44:13,373,3,2
10801,2015-07-01,11:49:45,1,9,3
10802,2015-07-01,12:07:36,4,13,3
10803,2015-07-01,12:13:46,48,15,3
10804,2015-07-01,12:14:16,1,13,4
10805,2015-07-01,12:37:35,34,11,3
10806,2015-07-01,12:44:32,45,9,4
10807,2015-07-01,13:01:25,5,5,2
10808,2015-07-01,13:03:36,5,7,2
10809,2015-07-01,13:13:20,3,14,3
10810,2015-07-01,13:19:18,618,2,2
10811,2015-07-01,13:23:07,10,13,4
10812,2015-07-01,13:25:51,45,13,2
10813,2015-07-01,13:33:35,5,1,2
10814,2015-07-01,13:34:10,108,4,2
10815,2015-07-01,13:51:05,1,5,2
10816,2015-07-01,14:04:45,1,14,4
10817,2015-07-01,14:09:36,148,7,2
10818,2015-07-01,15:00:46,129,12,1
10819,2015-07-01,15:11:34,4,10,3
10820,2015-07-01,15:12:10,8,2,4
10821,2015-07-01,15:37:51,727,11,2
10822,2015-07-01,15:57:18,1,10,2
10823,2015-07-01,16:02:39,2,14,5
10824,2015-07-01,16:02:50,14,14,5
10825,2015-07-01,16:09:28,5,9,8
10826,2015-07-01,16:18:22,72,14,5
10827,2015-07-01,16:25:58,99,3,5
10828,2015-07-01,16:46:39,29,10,6
10829,2015-07-01,16:50:03,54,9,6
10830,2015-07-01,16:56:57,14,3,5
10831,2015-07-01,17:10:15,166,9,7
10832,2015-07-01,17:20:18,1,11,7
10833,2015-07-01,17:21:31,6,7,6
10834,2015-07-01,17:22:31,94,10,7
10835,2015-07-01,17:25:19,7,12,7
10836,2015-07-01,17:34:37,1,9,5
10837,2015-07-01,17:34:47,7,6,6
10838,2015-07-01,17:47:29,115,4,5
10839,2015-07-01,17:49:14,1,10,8
10840,2015-07-01,17:55:00,127,14,7
10841,2015-07-01,18:03:41,186,7,8
10842,2015-07-01,18:16:14,65,8,8
10843,2015-07-01,18:24:27,3,14,5
10844,2015-07-01,18:29:01,233,5,6
10845,2015-07-01,18:35:38,3,13,8
10846,2015-07-01,18:36:08,494,4,7
10847,2015-07-01,18:40:09,111,4,7
10848,2015-07-01,18:41:04,1,5,8
10849,2015-07-01,18:49:37,223,1,7
10850,2015-07-01,19:29:39,25,7,8
10851,2015-07-01,19:36:54,17,6,8
10852,2015-07-01,19:37:55,13,4,6
10853,2015-07-01,19:50:15,53,12,8
10854,2015-07-01,19:59:06,127,8,8
10855,2015-07-01,20:03:03,459,3,5
10856,2015-07-01,20:15:03,4,3,7
10857,2015-07-01,20:22:52,63,13,5
10858,2015-07-01,20:43:29,96,5,7
10859,2015-07-01,20:47:02,88,6,8
10860,2015-07-01,21:22:42,22,2,7
10861,2015-07-01,21:39:15,10,13,8
10862,2015-07-02,10:34:34,169,6,4
10863,2015-07-02,11:15:42,5,11,3
10864,2015-07-02,11:28:21,3,7,4
10865,2015-07-02,11:34:33,33,13,1
10866,2015-07-02,11:37:39,4,7,1
10867,2015-07-02,11:44:51,1,14,1
10868,2015-07-02,11:46:37,1,11,2
10869,2015-07-02,11:49:25,102,8,4
10870,2015-07-02,11:53:54,818,8,2
10871,2015-07-02,12:00:00,17,10,3
10872,2015-07-02,12:02:31,2,11,2
10873,2015-07-02,12:14:36,256,11,4
10874,2015-07-02,12:21:46,4,1,4
10875,2015-07-02,12:26:39,968,4,4
10876,2015-07-02,12:29:43,38,7,1
10877,2015-07-02,12:35:27,3,9,4
10878,2015-07-02,12:36:44,23,2,4
10879,2015-07-02,12:38:12,7,3,2
10880,2015-07-02,12:40:04,192,7,1
10881,2015-07-02,12:42:46,1,7,4
10882,2015-07-02,13:01:52,343,10,3
10883,2015-07-02,13:06:26,175,2,2
10884,2015-07-02,13:06:40,354,12,1
10885,2015-07-02,13:11:03,456,5,3
10886,2015-07-02,13:31:13,3,9,3
10887,2015-07-02,13:40:50,28,15,4
10888,2015-07-02,13:43:16,325,6,3
10889,2015-07-02,13:44:12,9,5,4
10890,2015-07-02,13:48:53,1,4,2
10891,2015-07-02,15:00:53,5,10,4
10892,2015-07-02,15:09:32,3,15,4
10893,2015-07-02,15:11:11,378,9,4
10894,2015-07-02,15:26:12,18,3,3
10895,2015-07-02,15:50:03,94,15,2
10896,2015-07-02,15:56:16,753,1,1
10897,2015-07-02,16:20:21,5,7,7
10898,2015-07-02,16:23:34,167,2,6
10899,2015-07-02,16:25:50,1,1,7
10900,2015-07-02,16:29:44,1,15,6
10901,2015-07-02,16:45:33,2,2,7
10902,2015-07-02,16:48:15,6,14,6
10903,2015-07-02,16:55:42,11,9,7
10904,2015-07-02,17:02:55,20,5,8
10905,2015-07-02,17:03:29,4,13,5
10906,2015-07-02,17:24:24,1,1,8
10907,2015-07-02,17:24:58,90,11,7
10908,2015-07-02,17:29:22,1,12,6
10909,2015-07-02,17:32:27,240,6,8
10910,2015-07-02,17:33:34,589,5,7
10911,2015-07-02,17:37:47,114,1,7
10912,2015-07-02,17:55:01,49,1,6
10913,2015-07-02,18:21:27,77,1,7
10914,2015-07-02,18:35:48,74,7,5
10915,2015-07-02,18:55:29,600,8,6
10916,2015-07-02,19:01:57,766,7,6
10917,2015-07-02,19:06:51,14,11,5
10918,2015-07-02,19:15:58,57,6,7
10919,2015-07-02,19:27:15,229,12,8
10920,2015-07-02,20:40:34,1,10,6
10921,2015-07-02,20:53:30,29,15,6
10922,2015-07-02,21:24:03,74,11,6
10923,2015-07-02,21:24:04,120,2,7
10924,2015-07-02,21:30:43,9,9,7
10925,2015-07-03,11:19:05,5,10,1
10926,2015-07-03,11:36:17,2,1,3
10927,2015-07-03,11:46:22,37,1,1
10928,2015-07-03,11:50:27,547,1,2
10929,2015-07-03,11:50:40,459,3,1
10930,2015-07-03,11:53:36,8,14,4
10931,2015-07-03,12:00:20,4,4,2
10932,2015-07-03,12:02:43,206,3,1
10933,2015-07-03,12:03:51,128,7,1
10934,2015-07-03,12:05:52,25,6,3
10935,2015-07-03,12:11:00,10,15,4
10936,2015-07-03,12:41:25,1,2,1
10937,2015-07-03,12:45:27,200,13,2
10938,2015-07-03,12:49:23,57,4,1
10939,2015-07-03,12:52:35,9,5,1
10940,2015-07-03,13:02:35,545,8,2
10941,2015-07-03,13:08:24,78,15,3
10942,2015-07-03,13:09:50,589,4,1
10943,2015-07-03,13:27:46,20,6,3
10944,2015-07-03,13:30:20,17,10,4
10945,2015-07-03,13:36:20,625,11,4
10946,2015-07-03,13:37:01,740,6,3
10947,2015-07-03,13:39:10,746,2,2
10948,2015-07-03,13:40:40,258,12,3
10949,2015-07-03,14:16:40,18,14,4
10950,2015-07-03,14:17:43,3,10,1
10951,2015-07-03,14:25:36,10,14,1
10952,2015-07-03,14:34:02,630,4,1
10953,2015-07-03,14:57:44,9,13,1
10954,2015-07-03,15:01:45,162,13,3
10955,2015-07-03,15:04:41,562,14,1
10956,2015-07-03,15:10:22,802,14,1
10957,2015-07-03,15:23:03,676,6,3
10958,2015-07-03,15:30:01,36,2,1
10959,2015-07-03,15:30:41,22,12,2
10960,2015-07-03,16:19:22,912,11,7
10961,2015-07-03,16:21:08,3,10,7
10962,2015-07-03,16:32:56,2,10,8
10963,2015-07-03,16:37:41,759,1,8
10964,2015-07-03,16:58:27,98,11,6
10965,2015-07-03,17:12:16,31,8,8
10966,2015-07-03,17:13:01,1,1,6
10967,2015-07-03,17:20:22,26,13,5
10968,2015-07-03,17:28:05,659,1,5
10969,2015-07-03,17:28:54,51,4,7
10970,2015-07-03,17:44:35,12,5,6
